--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,,Starts,,,Subs,,,Team Success,,,,,,,-additional
685,Cristian Tello,es ESP,MF,Fiorentina,23,1991,15,1072,71,31.3,11.9,13,,4,2,,2,1.40,16,16,0,0.00,-0.69,Matches,72a99e38
686,Emanuele Terranova,it ITA,DF,Sassuolo,28,1987,6,334,56,9.8,3.7,3,,2,3,,12,1.00,2,3,-1,-0.27,-0.56,Matches,8d408687
687,Cyril Théréau,fr FRA,FW,Udinese,32,1983,36,2894,80,84.6,32.2,34,,23,2,,1,1.00,28,53,-25,-0.78,-0.78,Matches,4d3ab428
688,Rafael Tolói,it ITA,DF,Atalanta,24,1990,24,1896,79,55.4,21.1,21,,18,3,,5,0.92,18,30,-12,-0.57,-0.92,Matches,c56dc39e
689,Nenad Tomović,rs SRB,DF,Fiorentina,27,1987,24,1673,70,48.9,18.6,19,,17,5,,12,1.83,33,24,+9,+0.48,+0.02,Matches,6aafdc27
690,Lorenzo Tonelli,it ITA,DF,Empoli,25,1990,26,2288,88,66.9,25.4,26,,25,0,,1,1.23,31,33,-2,-0.08,+0.48,Matches,8cc29864
691,Aleksandar Tonev,bg BUL,MFFW,Frosinone,25,1990,22,1086,49,31.8,12.1,11,,5,11,,8,0.64,10,27,-17,-1.41,-0.48,Matches,c15d1af9
692,Luca Toni,it ITA,FW,Hellas Verona,38,1977,23,1775,77,51.9,19.7,20,,17,3,,0,0.74,22,31,-9,-0.46,+0.64,Matches,dd74033b
693,Vasilis Torosidis,gr GRE,DF,Roma,30,1985,11,579,53,16.9,6.4,6,,5,5,,18,1.55,14,10,+4,+0.62,-0.58,Matches,8ea2c099
694,Marco Toscano,it ITA,MF,Palermo,18,1997,0,,,,,0,,0,0,,3,,,,,,,Matches,629cf08c
695,Francesco Totti,it ITA,MFFW,Roma,38,1976,13,394,30,11.5,4.4,2,,0,11,,10,2.38,13,4,+9,+2.06,+1.07,Matches,ed75b6c7
696,Aleksandar Trajkovski,mk MKD,FWMF,Palermo,22,1992,32,1654,52,48.4,18.4,16,,6,16,,5,1.00,20,32,-12,-0.65,+0.11,Matches,84bba8b6
697,Marcello Trotta,it ITA,FW,Sassuolo,22,1992,8,200,25,5.8,2.2,1,,0,7,,10,1.13,1,2,-1,-0.45,-0.73,Matches,acdad0aa
698,Tiziano Tulissi,it ITA,MF,Atalanta,18,1997,0,,,,,0,,0,0,,2,,,,,,,Matches,0c189750
699,Marco Tumminello,it ITA,FW,Roma,16,1998,1,1,1,0.0,0.0,0,,0,1,,2,1.00,0,0,0,0.00,-1.11,Matches,5bdd44d8
700,Ľubomír Tupta,sk SVK,FWMF,Hellas Verona,17,1998,0,,,,,0,,0,0,,1,,,,,,,Matches,b02af64f
701,Zé Turbo,gw GNB,FW,Inter,18,1996,0,,,,,0,,0,0,,3,,,,,,,Matches,22b58b3f
702,Alessandro Turrin,it ITA,GK,Atalanta,18,1997,0,,,,,0,,0,0,,3,,,,,,,Matches,184988cb
703,Salih Uçan,tr TUR,MF,Roma,21,1994,3,43,14,1.3,0.5,0,,0,3,,24,2.00,2,2,0,0.00,-1.12,Matches,fe154b26
704,Samir Ujkani,xk KVX,GK,Genoa,27,1988,0,,,,,0,,0,0,,17,,,,,,,Matches,96640846
705,William Vainqueur,fr FRA,MF,Roma,26,1988,16,605,38,17.7,6.7,4,,2,12,,17,2.13,18,8,+10,+1.49,+0.46,Matches,92cd4bef
706,Mirko Valdifiori,it ITA,MF,Napoli,29,1986,6,453,76,13.2,5.0,6,,3,0,,32,1.50,8,7,+1,+0.20,-1.23,Matches,c710f7d5
707,Borja Valero,es ESP,MF,Fiorentina,30,1985,37,3093,84,90.4,34.4,35,,28,2,,0,1.65,52,36,+16,+0.47,-0.08,Matches,0e21fc3c
708,Franco Vázquez,ar ARG,FWMF,Palermo,26,1989,36,3179,88,93.0,35.3,36,,30,0,,0,1.08,37,58,-21,-0.59,+1.65,Matches,467bae22
709,Matías Vecino,uy URU,MF,Fiorentina,23,1991,30,2396,80,70.1,26.6,27,,22,3,,3,1.67,43,31,+12,+0.45,-0.08,Matches,44ac04e9
710,Enrico Vencato,it ITA,GK,Hellas Verona,16,1998,0,,,,,0,,0,0,,2,,,,,,,Matches,1ee84030
711,Daniele Verde,it ITA,FW,Frosinone,19,1996,6,131,22,3.8,1.5,1,,1,5,,9,0.50,2,6,-4,-2.75,-1.74,Matches,d3298c99
712,Simone Verdi,it ITA,FWMF,Carpi,23,1992,8,273,34,8.0,3.0,3,,0,5,,7,0.63,4,4,0,0.00,+0.57,Matches,0375723e
713,Joan Verdú,es ESP,MF,Fiorentina,32,1983,5,185,37,5.4,2.1,1,,0,4,,15,2.60,3,1,+2,+0.97,+0.53,Matches,61508522
714,Luca Vido,it ITA,FW,Milan,18,1997,0,,,,,0,,0,0,,3,,,,,,,Matches,eb0d77a4
715,Mattia Vitale,it ITA,MF,Juventus,17,1997,0,,,,,0,,0,0,,9,,,,,,,Matches,8e4b894b
716,Roberto Vitiello,it ITA,DF,Palermo,32,1983,10,704,70,20.6,7.8,8,,6,2,,19,1.80,8,11,-3,-0.38,+0.41,Matches,f918e2fb
717,Giuseppe Vives,it ITA,MF,Torino,35,1980,33,2549,77,74.5,28.3,28,,23,5,,3,1.27,41,41,0,0.00,+0.31,Matches,095867aa
718,Federico Viviani,it ITA,MF,Hellas Verona,23,1992,19,1592,84,46.5,17.7,17,,14,2,,1,0.58,16,27,-11,-0.62,+0.26,Matches,2258c078
719,Emiliano Viviano,it ITA,GK,Sampdoria,29,1985,37,3330,90,97.4,37.0,37,,37,0,,0,1.08,48,56,-8,-0.22,+4.78,Matches,03760df0
720,Stefan de Vrij,nl NED,DF,Lazio,23,1992,2,180,90,5.3,2.0,2,,2,0,,0,1.50,2,5,-3,-1.50,-1.58,Matches,d0d8dd44
721,Šime Vrsaljko,hr CRO,DF,Sassuolo,23,1992,35,3060,87,89.5,34.0,35,,31,0,,1,1.63,43,33,+10,+0.29,+0.54,Matches,46a8347f
722,Molla Wagué,ml MLI,DF,Udinese,24,1991,21,1691,81,49.4,18.8,20,,17,1,,9,1.05,17,31,-14,-0.75,-0.17,Matches,a440d8ca
723,Silvan Widmer,ch SUI,MF,Udinese,22,1993,27,1908,71,55.8,21.2,21,,17,6,,8,1.26,19,37,-18,-0.85,-0.43,Matches,f68b64fc
724,Kamil Wilczek,pl POL,FW,Carpi,27,1988,3,116,39,3.4,1.3,1,,0,2,,5,0.33,1,1,0,0.00,+0.54,Matches,8513b4e6
725,Cláudio Winck,br BRA,DFMF,Hellas Verona,21,1994,0,,,,,0,,0,0,,21,,,,,,,Matches,a71dc814
726,Paweł Wszołek,pl POL,MF,Hellas Verona,23,1992,26,1800,69,52.6,20.0,23,,10,3,,8,0.85,18,36,-18,-0.90,-0.29,Matches,21b03d15
727,Paweł Wszołek,pl POL,DFMF,Sampdoria,23,1992,2,12,6,0.4,0.1,0,,0,2,,0,2.00,0,1,-1,-7.50,-7.18,Matches,21b03d15
728,Mattia Zaccagni,it ITA,FWMF,Hellas Verona,20,1995,3,52,17,1.5,0.6,0,,0,3,,16,0.00,0,0,0,0.00,+0.77,Matches,d85c238b
729,Cristian Zaccardo,it ITA,DF,Carpi,33,1981,27,2404,89,70.3,26.7,26,,25,1,,9,1.04,21,34,-13,-0.49,+0.13,Matches,ae2a7988
730,Cristian Zaccardo,it ITA,DF,Milan,33,1981,0,,,,,0,,0,0,,1,,,,,,,Matches,ae2a7988
731,Marco Zambelli,it ITA,DF,Empoli,29,1985,19,1250,66,36.5,13.9,13,,8,6,,18,1.16,14,22,-8,-0.58,-0.53,Matches,c09136a3
732,Damiano Zanon,it ITA,DF,Frosinone,32,1983,0,,,,,0,,0,0,,1,,,,,,,Matches,3f0adc44
733,Cristián Zapata,co COL,DF,Milan,28,1986,16,1335,83,39.0,14.8,14,,13,2,,22,1.19,17,21,-4,-0.27,-0.70,Matches,b1deecf8
734,Duván Zapata,co COL,FW,Udinese,24,1991,25,1518,61,44.4,16.9,15,,10,10,,1,0.96,20,23,-3,-0.18,+0.86,Matches,d3de9af0
735,Davide Zappacosta,it ITA,MF,Torino,23,1992,25,1266,51,37.0,14.1,13,,5,12,,12,0.88,17,21,-4,-0.28,-0.33,Matches,7fe90ccd
736,Massimo Zappino,br BRA,GK,Frosinone,34,1981,4,331,83,9.7,3.7,3,,3,1,,33,0.00,2,14,-12,-3.26,-2.42,Matches,03d5e282
737,Mauro Zárate,ar ARG,MFFW,Fiorentina,28,1987,15,704,47,20.6,7.8,6,,5,9,,0,1.47,11,7,+4,+0.51,+0.05,Matches,cc18ff4c
738,Simone Zaza,it ITA,FW,Juventus,24,1991,19,673,35,19.7,7.5,5,,2,14,,17,2.21,10,4,+6,+0.80,-0.80,Matches,9592289a
739,Piotr Zieliński,pl POL,MF,Empoli,21,1994,35,3026,86,88.5,33.6,35,,25,0,,1,1.31,37,43,-6,-0.18,+0.51,Matches,a5296e55
740,Loris Zonta,it ITA,MF,Inter,18,1997,0,,,,,0,,0,0,,2,,,,,,,Matches,dd64e287
741,Franco Zuculini,ar ARG,MF,Bologna,24,1990,1,19,19,0.6,0.2,0,,0,1,,6,0.00,0,0,0,0.00,+0.32,Matches,9c31bb89
742,Ervin Zukanović,ba BIH,DF,Sampdoria,28,1987,16,1331,83,38.9,14.8,14,,12,2,,2,0.88,21,24,-3,-0.20,+0.23,Matches,1253a12e
743,Ervin Zukanović,ba BIH,DF,Roma,28,1987,9,523,58,15.3,5.8,6,,3,3,,8,2.78,15,6,+9,+1.55,+0.52,Matches,1253a12e
744,Juan Zúñiga,co COL,MFFW,Bologna,29,1985,9,453,50,13.2,5.0,3,,2,6,,6,0.78,3,12,-9,-1.79,-1.70,Matches,06b34f37
745,Filip Đorđević,rs SRB,FW,Lazio,27,1987,27,1292,48,37.8,14.4,16,,6,11,,4,1.33,10,20,-10,-0.70,-1.12,Matches,dfb933e0
746,Uroš Đurđević,me MNE,FW,Palermo,21,1994,14,477,34,13.9,5.3,5,,0,9,,8,0.93,8,10,-2,-0.38,+0.39,Matches,d49b243a


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">FBref.com</a>: <a href="https://fbref.com/en/comps/11/2015-2016/playingtime/2015-2016-Serie-A-M-Stats?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#stats_playing_time">View Original Table</a><br>Generated 8/25/2026.
