--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,,Starts,,,Subs,,,Team Success,,,,,,,-additional
675,Gianluca Scamacca,it ITA,FW,Sassuolo,21,1999,0,,,,,0,,0,0,,1,,,,,,,Matches,8790f988
676,Nicolás Schiappacasse,uy URU,FW,Sassuolo,21,1999,1,15,15,0.4,0.2,0,,0,1,15,7,0.00,0,0,0,0.00,-0.21,Matches,afe31d55
677,Pasquale Schiattarella,it ITA,MF,Benevento,33,1987,29,2247,77,65.7,25.0,26,83,18,3,27,2,0.79,27,52,-25,-1.00,-0.23,Matches,bd84fc61
678,Lasse Schöne,dk DEN,MF,Genoa,34,1986,0,,,,,0,,0,0,,1,,,,,,,Matches,c3a8bcd8
679,Jerdy Schouten,nl NED,MF,Bologna,23,1997,34,2512,74,73.5,27.9,28,82,14,6,36,0,1.15,34,44,-10,-0.36,+0.04,Matches,2cfae697
680,Matteo Scozzarella,it ITA,MF,Parma,32,1988,3,153,51,4.5,1.7,3,51,0,0,,3,1.67,2,1,+1,+0.59,+1.83,Matches,ea164f99
681,Simone Scuffet,it ITA,GK,Udinese,24,1996,1,90,90,2.6,1.0,1,90,1,0,,34,0.00,1,2,-1,-1.00,-0.59,Matches,41bd99ea
682,Jacopo Segre,it ITA,MF,Torino,23,1997,9,191,21,5.6,2.1,1,90,1,8,13,11,0.78,4,1,+3,+1.41,+2.03,Matches,3cb132e6
683,Léo Sena,br BRA,MF,Spezia,24,1995,16,885,55,25.9,9.8,8,82,3,8,29,6,1.25,16,19,-3,-0.31,+0.30,Matches,1de40dae
684,Stefano Sensi,it ITA,MF,Inter,24,1995,18,603,34,17.6,6.7,4,62,0,14,26,13,2.61,22,4,+18,+2.69,+1.54,Matches,b70bde8f
685,Luigi Sepe,it ITA,GK,Parma,29,1991,36,3240,90,94.7,36.0,36,90,36,0,,2,0.56,35,76,-41,-1.14,+0.36,Matches,343f753a
686,Stephan El Shaarawy,it ITA,MF,Roma,27,1992,10,572,57,16.7,6.4,6,79,3,4,25,2,1.20,7,8,-1,-0.16,-0.50,Matches,d3aaad90
687,Florent Shehu,ch SUI,FW,Lazio,18,2002,0,,,,,0,,0,0,,1,,,,,,,Matches,f2601cd1
688,Eldor Shomurodov,uz UZB,FW,Genoa,25,1995,31,1677,54,49.0,18.6,16,76,4,15,31,1,1.03,26,23,+3,+0.16,+0.88,Matches,57469b2d
689,Luca Siligardi,it ITA,FWMF,Crotone,32,1988,4,49,12,1.4,0.5,0,,0,4,12,11,0.50,0,0,0,0.00,+1.25,Matches,1cac99dc
690,Luca Siligardi,it ITA,FWMF,Parma,32,1988,2,34,17,1.0,0.4,0,,0,2,17,0,0.00,1,1,0,0.00,+1.17,Matches,1cac99dc
691,Adrien Silva,pt POR,MF,Sampdoria,31,1989,24,1599,67,46.8,17.8,18,78,7,6,32,7,1.63,29,23,+6,+0.34,+0.73,Matches,d6f88a1d
692,Marco Silvestri,it ITA,GK,Hellas Verona,29,1991,34,3060,90,89.5,34.0,34,90,34,0,,4,1.24,38,42,-4,-0.12,-0.62,Matches,0d422df7
693,Giovanni Simeone,ar ARG,FW,Cagliari,25,1995,33,1740,53,50.9,19.3,19,77,2,14,20,3,0.91,26,37,-11,-0.57,-0.30,Matches,343c0d52
694,Lorenzo Simonetti,it ITA,MF,Parma,23,1996,0,,,,,0,,0,0,,2,,,,,,,Matches,f61b18cb
695,Wilfried Singo,ci CIV,MF,Torino,19,2000,28,1854,66,54.2,20.6,20,83,14,8,24,3,0.89,26,39,-13,-0.63,-0.29,Matches,8b609c34
696,Salvatore Sirigu,it ITA,GK,Torino,33,1987,32,2880,90,84.2,32.0,32,90,32,0,,3,0.88,42,62,-20,-0.62,-0.79,Matches,10dc46f0
697,Łukasz Skorupski,pl POL,GK,Bologna,29,1991,28,2520,90,73.7,28.0,28,90,28,0,,2,1.25,41,46,-5,-0.18,+0.72,Matches,ab4449d6
698,Andreas Skov Olsen,dk DEN,MF,Bologna,20,1999,26,1179,45,34.5,13.1,12,72,1,14,23,1,1.08,17,20,-3,-0.23,+0.21,Matches,c50cee19
699,Milan Škriniar,sk SVK,DF,Inter,25,1995,32,2777,87,81.2,30.9,31,89,28,1,26,3,2.44,68,24,+44,+1.43,+0.03,Matches,30f5ffa9
700,Chris Smalling,eng ENG,DF,Roma,30,1989,16,1111,69,32.5,12.3,13,81,11,3,17,0,2.13,23,20,+3,+0.24,-0.03,Matches,b6964eb6
701,Simon Sohm,ch SUI,MFFW,Parma,19,2001,18,899,50,26.3,10.0,8,77,4,10,28,11,0.33,5,28,-23,-2.30,-1.55,Matches,a5f458d9
702,Roberto Soriano,it ITA,MF,Bologna,29,1991,37,3250,88,95.0,36.1,37,88,32,0,,0,1.11,50,58,-8,-0.22,+2.95,Matches,9d4c45d6
703,Riccardo Sottil,it ITA,MF,Cagliari,21,1999,21,1184,56,34.6,13.2,12,77,0,9,28,1,0.71,21,21,0,0.00,+0.64,Matches,94816803
704,Adama Soumaoro,fr FRA,DF,Bologna,28,1992,20,1755,88,51.3,19.5,19,90,19,1,45,1,1.05,27,33,-6,-0.31,+0.12,Matches,7b075c75
705,Leonardo Spinazzola,it ITA,MFDF,Roma,27,1993,27,2124,79,62.1,23.6,25,83,18,2,25,0,1.56,41,35,+6,+0.25,-0.02,Matches,3626daea
706,Nicolás Spolli,ar ARG,DF,Crotone,37,1983,0,,,,,0,,0,0,,3,,,,,,,Matches,9a560ebe
707,Marco Sportiello,it ITA,GK,Atalanta,28,1992,15,1261,84,36.9,14.0,13,90,13,2,46,23,1.93,35,21,+14,+1.00,-0.21,Matches,ac4003af
708,Mattia Sprocati,it ITA,FWMF,Parma,27,1993,1,22,22,0.6,0.2,0,,0,1,22,7,0.00,0,1,-1,-4.09,-2.95,Matches,bdd0692f
709,Niccolò Squizzato,it ITA,MF,Inter,18,2002,0,,,,,0,,0,0,,1,,,,,,,Matches,097900fc
710,Luca Stanga,it ITA,DF,Milan,18,2002,0,,,,,0,,0,0,,1,,,,,,,Matches,2967bcd0
711,Filip Stankovic,rs SRB,GK,Inter,18,2002,0,,,,,0,,0,0,,5,,,,,,,Matches,d34d8ed2
712,Raul Steau,ro ROU,MF,Sassuolo,19,2001,0,,,,,0,,0,0,,1,,,,,,,Matches,2c4fca1f
713,Mariusz Stępiński,pl POL,FW,Hellas Verona,25,1995,0,,,,,0,,0,0,,1,,,,,,,Matches,7b536033
714,Thomas Strakosha,al ALB,GK,Lazio,25,1995,9,810,90,23.7,9.0,9,90,9,0,,19,1.22,8,14,-6,-0.67,-1.08,Matches,339fe0e8
715,Kevin Strootman,nl NED,MF,Genoa,30,1990,18,1314,73,38.4,14.6,18,73,2,0,,1,1.56,20,15,+5,+0.34,+1.03,Matches,ef2e5e1a
716,Jens Stryger Larsen,dk DEN,MF,Udinese,29,1991,33,2638,80,77.1,29.3,30,86,19,3,21,0,1.12,33,43,-10,-0.34,+0.35,Matches,f91e81c9
717,Stefano Sturaro,it ITA,MF,Hellas Verona,27,1993,10,423,42,12.4,4.7,4,65,1,6,27,7,0.90,5,4,+1,+0.21,+0.30,Matches,2334478a
718,Stefano Sturaro,it ITA,MFFW,Genoa,27,1993,6,445,74,13.0,4.9,6,74,2,0,,2,0.33,5,7,-2,-0.40,-0.13,Matches,2334478a
719,Bosko Sutalo,hr CRO,DFMF,Atalanta,20,2000,7,233,33,6.8,2.6,3,65,1,4,9,24,2.29,4,3,+1,+0.39,-0.80,Matches,1d0bb7e4
720,Mattias Svanberg,se SWE,MF,Bologna,21,1999,34,1852,54,54.2,20.6,24,68,2,10,23,1,1.06,35,41,-6,-0.29,+0.17,Matches,92d83c27
721,Wojciech Szczęsny,pl POL,GK,Juventus,30,1990,30,2677,89,78.3,29.7,30,89,29,0,,8,1.87,55,32,+23,+0.77,-1.16,Matches,01b8a2b2
722,Lamine Tall,sn SEN,FW,Roma,18,2001,0,,,,,0,,0,0,,1,,,,,,,Matches,1aa68d7a
723,Adrien Tameze,cm CMR,MF,Hellas Verona,26,1994,33,2304,70,67.4,25.6,28,77,12,5,28,2,1.27,29,30,-1,-0.04,+0.04,Matches,8da74c05
724,Ciprian Tătărușanu,ro ROU,GK,Milan,34,1986,1,90,90,2.6,1.0,1,90,1,0,,37,1.00,3,3,0,0.00,-0.89,Matches,b056e3da
725,Andrés Tello,co COL,MF,Benevento,23,1996,17,413,24,12.1,4.6,2,79,1,15,17,14,1.00,8,7,+1,+0.22,+1.30,Matches,5f951ef1
726,Hidde ter Avest,nl NED,MF,Udinese,23,1997,6,351,59,10.3,3.9,4,83,3,2,10,10,0.67,3,7,-4,-1.03,-0.67,Matches,18f9dbd0
727,Filippo Terracciano,it ITA,DF,Hellas Verona,17,2003,0,,,,,0,,0,0,,9,,,,,,,Matches,5cbb5ad6
728,Pietro Terracciano,it ITA,GK,Fiorentina,30,1990,4,272,68,8.0,3.0,2,90,2,2,46,34,0.50,1,4,-3,-0.99,-0.74,Matches,e1b0a70d
729,Claudio Terzi,it ITA,DF,Spezia,36,1984,25,1869,75,54.6,20.8,22,82,15,3,24,7,1.20,30,38,-8,-0.39,+0.31,Matches,5570e6fb
730,Morten Thorsby,no NOR,MF,Sampdoria,24,1996,33,2648,80,77.4,29.4,29,85,25,4,43,1,1.33,39,40,-1,-0.03,+0.08,Matches,d1b49282
731,Mattia Timmoneri,it ITA,MF,Crotone,17,2003,0,,,,,0,,0,0,,1,,,,,,,Matches,f5c40c87
732,Jeremy Toljan,de GER,DFMF,Sassuolo,25,1994,26,1490,57,43.6,16.6,18,74,7,8,21,8,1.65,26,26,0,0.00,-0.37,Matches,a96e5dc0
733,Rafael Tolói,it ITA,DF,Atalanta,29,1990,31,2537,82,74.2,28.2,29,85,23,2,32,1,1.90,63,36,+27,+0.96,-0.67,Matches,c56dc39e
734,Takehiro Tomiyasu,jp JPN,DF,Bologna,21,1998,31,2715,88,79.4,30.2,31,88,27,0,,0,1.10,42,53,-11,-0.36,+0.02,Matches,b3af9be1
735,Fikayo Tomori,eng ENG,DF,Milan,22,1997,17,1466,86,42.9,16.3,16,90,16,1,26,3,2.06,34,14,+20,+1.23,+0.63,Matches,7edfbb8a
736,Sandro Tonali,it ITA,MF,Milan,20,2000,25,1330,53,38.9,14.8,17,68,4,8,23,10,2.20,28,16,+12,+0.81,-0.09,Matches,0db169ae
737,Lorenzo Tonelli,it ITA,DF,Sampdoria,30,1990,23,1782,77,52.1,19.8,21,82,16,2,25,9,1.57,32,27,+5,+0.25,+0.64,Matches,8cc29864
738,Riccardo Tonin,it ITA,MF,Milan,19,2001,0,,,,,0,,0,0,,1,,,,,,,Matches,ec885d1c
739,Ernesto Torregrossa,ve VEN,FW,Sampdoria,28,1992,6,170,28,5.0,1.9,1,76,0,5,19,5,1.67,2,2,0,0.00,+0.06,Matches,bf39bdec
740,Mattéo Tramoni,fr FRA,FWMF,Cagliari,20,2000,6,74,12,2.2,0.8,0,,0,6,12,19,0.83,1,4,-3,-3.65,-3.30,Matches,2e0ae188
741,Chaka Traorè,ci CIV,FW,Parma,15,2004,3,18,6,0.5,0.2,0,,0,3,6,5,0.00,0,2,-2,-10.00,-8.89,Matches,ee6e2b92
742,Alessandro Tripaldelli,it ITA,DFMF,Cagliari,21,1999,10,300,30,8.8,3.3,3,65,0,7,15,17,0.40,3,10,-7,-2.10,-1.84,Matches,4571fa88
743,William Troost-Ekong,ng NGA,DFMF,Udinese,26,1993,0,,,,,0,,0,0,,1,,,,,,,Matches,7ed4921e
744,Alessandro Tuia,it ITA,DF,Benevento,30,1990,27,1765,65,51.6,19.6,19,78,8,8,34,3,1.04,20,34,-14,-0.71,+0.43,Matches,26c54058
745,Ľubomír Tupta,sk SVK,MF,Hellas Verona,22,1998,2,50,25,1.5,0.6,1,45,0,1,5,0,1.50,0,0,0,0.00,+0.05,Matches,b02af64f
746,Stefano Turati,it ITA,GK,Sassuolo,18,2001,0,,,0.0,0.0,0,,0,0,,17,1.00,2,2,0,,,Matches,bf168004
747,Martin Turk,si SVN,GK,Parma,16,2003,0,,,,,0,,0,0,,1,,,,,,,Matches,14ae023f
748,Destiny Udogie,it ITA,DFMF,Hellas Verona,17,2002,6,170,28,5.0,1.9,0,,0,6,28,25,0.33,1,4,-3,-1.59,-1.62,Matches,7cd520e8
749,Samir Ujkani,xk KVX,GK,Torino,32,1988,1,90,90,2.6,1.0,1,90,1,0,,19,1.00,1,1,0,0.00,+0.51,Matches,96640846
750,Kacper Urbanski,pl POL,MF,Bologna,15,2004,1,2,2,0.1,0.0,0,,0,1,2,3,0.00,0,0,0,0.00,+0.37,Matches,2d9d9e42
751,Lautaro Valenti,ar ARG,DF,Parma,21,1999,11,499,45,14.6,5.5,6,69,3,5,17,10,0.09,3,16,-13,-2.34,-1.39,Matches,55db5c36
752,Borja Valero,es ESP,MFFW,Fiorentina,35,1985,20,491,25,14.4,5.5,4,62,0,16,15,7,1.20,7,8,-1,-0.18,+0.15,Matches,0e21fc3c
753,Denis Vavro,sk SVK,DF,Lazio,24,1996,1,32,32,0.9,0.4,0,,0,1,32,1,0.00,0,1,-1,-2.81,-3.00,Matches,08990838
754,Matías Vecino,uy URU,MF,Inter,28,1991,8,283,35,8.3,3.1,3,79,2,5,9,9,2.63,13,5,+8,+2.54,+1.22,Matches,44ac04e9
755,Miguel Veloso,pt POR,MF,Hellas Verona,34,1986,21,1316,63,38.5,14.6,15,77,10,6,27,2,1.43,18,18,0,0.00,+0.09,Matches,ab1ca213
756,Lorenzo Venuti,it ITA,MF,Fiorentina,25,1995,28,1757,63,51.4,19.5,21,79,10,7,13,9,1.21,21,32,-11,-0.56,-0.51,Matches,983ff2c7
757,Daniele Verde,it ITA,FW,Spezia,24,1996,21,980,47,28.7,10.9,12,64,0,9,23,6,0.77,13,27,-14,-1.29,-1.06,Matches,d3298c99
758,Simone Verdi,it ITA,FWMF,Torino,28,1992,33,1620,49,47.4,18.0,17,70,2,16,27,1,0.94,25,24,+1,+0.06,+1.06,Matches,0375723e
759,Jordan Veretout,fr FRA,MF,Roma,27,1993,29,2053,71,60.0,22.8,25,79,11,4,17,0,1.76,44,32,+12,+0.53,+0.66,Matches,4a56052c
760,Edoardo Vergani,it ITA,FW,Bologna,19,2001,1,12,12,0.4,0.1,0,,0,1,12,6,0.00,0,0,0,0.00,+0.37,Matches,2873973b
761,Valerio Verre,it ITA,MF,Sampdoria,26,1994,27,998,37,29.2,11.1,12,60,0,15,19,11,1.44,17,17,0,0.00,+0.07,Matches,33ecf462
762,Samuele Vianni,it ITA,FW,Torino,19,2001,0,,,,,0,,0,0,,7,,,,,,,Matches,292467b2
763,Guglielmo Vicario,it ITA,GK,Cagliari,23,1996,4,360,90,10.5,4.0,4,90,4,0,,34,2.25,8,6,+2,+0.50,+1.03,Matches,77d6fd4d
764,Arturo Vidal,cl CHI,MF,Inter,33,1987,23,1138,49,33.3,12.6,14,69,2,9,19,3,2.30,33,13,+20,+1.58,+0.24,Matches,67cdbc0e
765,Ronaldo Vieira,gw GNB,MF,Hellas Verona,22,1998,4,226,57,6.6,2.5,2,90,2,2,23,4,1.00,2,2,0,0.00,+0.06,Matches,75e60d75
766,Ronaldo Vieira,gw GNB,MF,Sampdoria,22,1998,0,,,,,0,,0,0,,2,,,,,,,Matches,75e60d75
767,Luca Vignali,it ITA,DF,Spezia,24,1996,21,1590,76,46.5,17.7,19,80,12,2,33,13,1.00,19,32,-13,-0.74,-0.39,Matches,c1e8e74e
768,Emanuel Vignato,it ITA,MF,Bologna,19,2000,31,1203,39,35.2,13.4,11,77,3,20,18,7,0.97,17,27,-10,-0.75,-0.59,Matches,ec5dae45
769,Gonzalo Villar,es ESP,MF,Roma,22,1998,33,1859,56,54.4,20.7,21,79,8,12,17,3,1.55,37,29,+8,+0.39,+0.27,Matches,bdc74a8f
770,Nicolas Viola,it ITA,MF,Benevento,30,1989,17,1036,61,30.3,11.5,12,74,6,5,29,10,0.53,10,21,-11,-0.96,-0.05,Matches,45392b06
771,Samuele Vitale,it ITA,GK,Sassuolo,17,2002,0,,,,,0,,0,0,,2,,,,,,,Matches,675476ac
772,Dušan Vlahović,rs SRB,FW,Fiorentina,20,2000,37,2923,79,85.5,32.5,34,84,20,3,25,1,1.05,41,52,-11,-0.34,-0.16,Matches,79443529
773,Mërgim Vojvoda,xk KVX,MFDF,Torino,25,1995,24,1359,57,39.7,15.1,17,75,7,7,11,9,1.08,20,28,-8,-0.53,-0.05,Matches,be2706c0
774,Dejan Vokič,si SVN,DF,Benevento,24,1996,0,,,,,0,,0,0,,1,,,,,,,Matches,6c145d64
775,Stefan de Vrij,nl NED,DF,Inter,28,1992,32,2734,85,79.9,30.4,30,90,30,2,17,5,2.28,64,27,+37,+1.22,-1.01,Matches,d0d8dd44
776,Giacomo Vrioni,al ALB,FW,Juventus,21,1998,1,1,1,0.0,0.0,0,,0,1,1,5,1.00,0,0,0,0.00,-1.03,Matches,bf4d31d3
777,Miloš Vulić,rs SRB,MF,Crotone,23,1996,25,1305,52,38.2,14.5,13,74,4,12,29,10,0.48,15,30,-15,-1.03,+0.33,Matches,5944af8f
778,Walace,br BRA,MF,Udinese,25,1995,30,2055,69,60.1,22.8,23,81,13,7,26,1,1.07,24,36,-12,-0.53,-0.26,Matches,26db8853
779,Sebastian Walukiewicz,pl POL,DF,Cagliari,20,2000,19,1618,85,47.3,18.0,18,89,17,1,18,14,0.74,23,36,-13,-0.72,-0.57,Matches,217875a4
780,David Wieser,it ITA,MF,Inter,18,2002,0,,,,,0,,0,0,,1,,,,,,,Matches,804cda36
781,Sergio Yakubiv,ua UKR,DF,Crotone,18,2002,0,,,,,0,,0,0,,2,,,,,,,Matches,034eedbe
782,Maya Yoshida,jp JPN,DF,Sampdoria,31,1988,32,2274,71,66.5,25.3,25,85,21,7,20,5,1.31,32,38,-6,-0.24,-0.55,Matches,caffaf5a
783,Ashley Young,eng ENG,MF,Inter,35,1985,26,1425,55,41.7,15.8,16,75,4,10,22,10,2.42,42,17,+25,+1.58,+0.27,Matches,be927d03
784,Mattia Zaccagni,it ITA,MF,Hellas Verona,25,1995,36,2609,72,76.3,29.0,33,77,9,3,26,1,1.17,36,33,+3,+0.10,+0.66,Matches,d85c238b
785,Vasilios Zagaritis,gr GRE,DF,Parma,19,2001,2,65,33,1.9,0.7,0,,0,2,33,6,0.00,0,1,-1,-1.38,-0.23,Matches,b4a3d61a
786,Miha Zajc,si SVN,MF,Genoa,26,1994,31,1863,60,54.5,20.7,22,73,6,9,29,6,1.16,24,29,-5,-0.24,+0.11,Matches,83e4643e
787,Nicola Zalewski,pl POL,MF,Roma,18,2002,1,11,11,0.3,0.1,0,,0,1,11,4,3.00,1,0,+1,+8.18,+7.94,Matches,45191c29
788,Niccolò Zanellato,it ITA,MF,Crotone,22,1998,27,1637,61,47.9,18.2,18,80,8,9,22,9,0.78,27,54,-27,-1.48,-0.47,Matches,741e058f
789,Cristián Zapata,co COL,DF,Genoa,33,1986,12,968,81,28.3,10.8,12,81,10,0,,13,1.08,11,14,-3,-0.28,+0.01,Matches,b1deecf8
790,Duván Zapata,co COL,FW,Atalanta,29,1991,37,2379,64,69.6,26.4,29,73,3,8,34,0,2.03,61,33,+28,+1.06,-0.24,Matches,d3de9af0
791,Gabriele Zappa,it ITA,DFMF,Cagliari,20,1999,34,2395,70,70.0,26.6,27,83,13,7,23,4,0.94,28,46,-18,-0.68,-0.85,Matches,ca3db240
792,Davide Zappacosta,it ITA,MF,Genoa,28,1992,25,2045,82,59.8,22.7,23,87,18,2,22,2,1.52,32,30,+2,+0.09,+0.94,Matches,7fe90ccd
793,Simone Zaza,it ITA,FW,Torino,29,1991,29,1491,51,43.6,16.6,15,80,7,14,21,3,0.93,22,35,-13,-0.78,-0.50,Matches,9592289a
794,Karim Zedadka,fr FRA,MF,Napoli,20,2000,0,,,,,0,,0,0,,14,,,,,,,Matches,2f45300d
795,Marvin Zeegelaar,nl NED,MFDF,Udinese,29,1990,24,1740,73,50.9,19.3,23,75,7,1,19,13,0.96,16,29,-13,-0.67,-0.51,Matches,8abd0c03
796,Piotr Zieliński,pl POL,MF,Napoli,26,1994,36,2523,70,73.8,28.0,32,76,3,4,20,0,1.97,63,30,+33,+1.18,-0.03,Matches,a5296e55
797,Lukáš Zima,cz CZE,GK,Genoa,26,1994,0,,,,,0,,0,0,,14,,,,,,,Matches,1e330270
798,Joshua Zirkzee,nl NED,FW,Parma,19,2001,4,113,28,3.3,1.3,0,,0,4,28,1,0.75,0,2,-2,-1.59,-0.45,Matches,028e70b9
799,Jeroen Zoet,nl NED,GK,Spezia,29,1991,7,603,86,17.6,6.7,7,86,6,0,,13,1.43,11,12,-1,-0.15,+0.46,Matches,cc1a0c57
800,Filip Đuričić,rs SRB,MF,Sassuolo,28,1992,32,2079,65,60.8,23.1,27,72,4,5,27,1,1.59,37,30,+7,+0.30,+0.24,Matches,eccbe56a


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">FBref.com</a>: <a href="https://fbref.com/en/comps/11/2020-2021/playingtime/2020-2021-Serie-A-M-Stats?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#stats_playing_time">View Original Table</a><br>Generated 8/25/2026.
