--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,,Starts,,,Subs,,,Team Success,,,,,,,-additional
680,Marco Silvestri,it ITA,GK,Cremonese,34,1991,4,360,90,10.5,4.0,4,90,4,0,,34,0.75,4,7,-3,-0.75,-0.10,Matches,0d422df7
681,Giovanni Simeone,ar ARG,FW,Torino,30,1995,32,2230,70,65.2,24.8,27,77,6,5,32,2,1.31,29,37,-8,-0.32,+0.51,Matches,343c0d52
682,Dario Sits,lv LVA,FW,Parma,21,2004,0,,,,,0,,0,0,,1,,,,,,,Matches,37251930
683,Lapo Siviero,it ITA,GK,Torino,18,2006,0,,,,,0,,0,0,,21,,,,,,,Matches,5801df6a
684,Laurs Skjellerup,dk DEN,FW,Sassuolo,22,2002,1,10,10,0.3,0.1,0,,0,1,10,9,0.00,0,0,0,0.00,+0.11,Matches,5f2d3485
685,Łukasz Skorupski,pl POL,GK,Bologna,34,1991,19,1592,84,46.5,17.7,19,84,17,0,,4,1.79,26,15,+11,+0.62,+1.02,Matches,ab4449d6
686,Tobias Slotsager,dk DEN,DF,Hellas Verona,19,2006,8,446,56,13.0,5.0,4,90,4,4,22,28,0.38,2,9,-7,-1.41,-0.53,Matches,a20b6f5e
687,Ivan Smolčić,hr CRO,DF,Como,24,2000,28,1662,59,48.6,18.5,19,77,8,9,22,9,2.00,26,10,+16,+0.87,-0.16,Matches,08e57960
688,Simon Sohm,ch SUI,MF,Bologna,24,2001,12,717,60,21.0,8.0,9,74,2,3,18,5,1.83,8,7,+1,+0.13,+0.06,Matches,a5f458d9
689,Simon Sohm,ch SUI,MF,Fiorentina,24,2001,16,708,44,20.7,7.9,9,65,1,7,18,4,0.56,6,15,-9,-1.14,-1.14,Matches,a5f458d9
690,Oumar Solet,fr FRA,DF,Udinese,25,2000,35,2959,85,86.5,32.9,34,87,31,1,16,1,1.31,39,42,-3,-0.09,-0.09,Matches,0670ee51
691,Manor Solomon,il ISR,FWMF,Fiorentina,26,1999,16,890,56,26.0,9.9,9,85,5,7,18,0,1.56,11,15,-4,-0.40,-0.23,Matches,886f9aac
692,Daniele Sommariva,it ITA,GK,Genoa,28,1997,2,176,88,5.1,2.0,1,90,1,1,86,35,0.00,1,4,-3,-1.53,-1.34,Matches,a8e7f7e9
693,Yann Sommer,ch SUI,GK,Inter,36,1988,33,2960,90,86.5,32.9,33,90,32,0,,5,2.24,76,30,+46,+1.40,-0.17,Matches,420c18a1
694,Riccardo Sottil,it ITA,FWMF,Lecce,26,1999,21,1066,51,31.2,11.8,13,66,0,8,25,4,0.86,6,14,-8,-0.68,-0.14,Matches,94816803
695,Matìas Soulé,ar ARG,MFFW,Roma,22,2003,33,2139,65,62.5,23.8,28,72,1,5,26,0,2.00,37,17,+20,+0.84,+0.28,Matches,c13ddd3e
696,Elia Spicuglia,it ITA,FW,Genoa,18,2007,0,,,,,0,,0,0,,1,,,,,,,Matches,53dc1ce2
697,Matteo Spinaccè,it ITA,FW,Inter,19,2006,0,,,,,0,,0,0,,2,,,,,,,Matches,45961efb
698,Leonardo Spinazzola,it ITA,MFDF,Napoli,32,1993,32,1901,59,55.6,21.1,22,76,8,10,22,2,2.00,35,20,+15,+0.71,+0.30,Matches,3626daea
699,David Spinelli,it ITA,GK,Napoli,17,2008,0,,,,,0,,0,0,,1,,,,,,,Matches,50260f76
700,Marco Sportiello,it ITA,GK,Atalanta,33,1992,1,90,90,2.6,1.0,1,90,1,0,,37,1.00,1,1,0,0.00,-0.41,Matches,ac4003af
701,Nicolae Stanciu,ro ROU,MF,Genoa,32,1993,4,180,45,5.3,2.0,2,75,0,2,15,12,0.50,0,1,-1,-0.50,-0.25,Matches,e07c2923
702,Calvin Stengs,nl NED,FWMF,Pisa,26,1998,4,46,12,1.3,0.5,0,,0,4,12,11,0.00,0,2,-2,-3.91,-2.77,Matches,8f7e6783
703,Filip Stojilković,ch SUI,FWMF,Pisa,25,2000,13,658,51,19.2,7.3,8,65,1,5,27,3,0.08,3,16,-13,-1.78,-0.74,Matches,0cbe584d
704,Gabriel Strefezza,br BRA,FW,Parma,28,1997,14,1007,72,29.4,11.2,13,75,3,1,37,0,1.36,8,13,-5,-0.45,+0.04,Matches,ac4a4508
705,Nikola Štulić,rs SRB,FW,Lecce,23,2001,34,1709,50,50.0,19.0,20,70,2,14,22,3,1.00,15,22,-7,-0.37,+0.42,Matches,557ada13
706,Petar Sučić,hr CRO,MF,Inter,21,2003,34,1765,52,51.6,19.6,21,74,7,13,16,3,2.21,42,21,+21,+1.07,-0.72,Matches,23fb46ea
707,Ibrahim Sulemana,gh GHA,MF,Atalanta,22,2003,0,,,,,0,,0,0,,1,,,,,,,Matches,230c3f3a
708,Ibrahim Sulemana,gh GHA,MF,Cagliari,22,2003,16,860,54,25.1,9.6,7,87,5,9,28,1,1.13,5,15,-10,-1.05,-0.94,Matches,230c3f3a
709,Ibrahim Sulemana,gh GHA,MF,Bologna,22,2003,3,45,15,1.3,0.5,0,,0,3,15,12,1.33,1,1,0,0.00,-0.08,Matches,230c3f3a
710,Kamaldeen Sulemana,gh GHA,MF,Atalanta,23,2002,25,1011,40,29.6,11.2,9,70,1,16,24,9,1.52,17,12,+5,+0.45,+0.07,Matches,a62f8bf1
711,Ivan Sulev,bg BUL,MF,Cagliari,18,2006,0,,,,,0,,0,0,,4,,,,,,,Matches,8815f255
712,Tomáš Suslov,sk SVK,FW,Hellas Verona,23,2002,11,446,41,13.0,5.0,5,68,1,6,18,0,0.55,1,7,-6,-1.21,-0.30,Matches,83fe71b8
713,Zion Suzuki,jp JPN,GK,Parma,22,2002,20,1800,90,52.6,20.0,20,90,20,0,,3,0.80,14,28,-14,-0.70,-0.48,Matches,51e1f4f5
714,Velizar-Ilia Svetozarov Iliev,bg BUL,GK,Cagliari,20,2005,0,,,,,0,,0,0,,1,,,,,,,Matches,ffdd2e3d
715,Mile Svilar,rs SRB,GK,Roma,25,1999,38,3420,90,100.0,38.0,38,90,38,0,,0,1.92,59,31,+28,+0.74,,Matches,bcf5058a
716,Luca Szimionas,ro ROU,MF,Hellas Verona,18,2006,0,,,,,0,,0,0,,2,,,,,,,Matches,b48d36b8
717,Alain Taho,al ALB,GK,Inter,18,2007,0,,,,,0,,0,0,,11,,,,,,,Matches,508c5f04
718,Adrien Tameze,cm CMR,DF,Torino,31,1994,24,1120,47,32.7,12.4,12,77,5,12,17,13,1.13,13,26,-13,-1.04,-0.81,Matches,8da74c05
719,Nuno Tavares,pt POR,DF,Lazio,25,2000,23,1473,64,43.1,16.4,17,81,11,6,15,10,1.35,20,18,+2,+0.12,+0.17,Matches,a65c844b
720,Kenneth Taylor,nl NED,MF,Lazio,23,2002,17,1394,82,40.8,15.5,17,82,8,0,,1,1.53,14,17,-3,-0.19,-0.37,Matches,ad9b2747
721,Filippo Terracciano,it ITA,DF,Cremonese,22,2003,36,3011,84,88.0,33.5,33,89,28,3,29,0,0.94,28,45,-17,-0.51,+1.25,Matches,5cbb5ad6
722,Pietro Terracciano,it ITA,GK,Milan,35,1990,2,125,63,3.7,1.4,1,90,1,1,35,34,3.00,4,0,+4,+2.88,+2.50,Matches,e1b0a70d
723,Morten Thorsby,no NOR,MF,Genoa,29,1996,13,731,56,21.4,8.1,8,79,3,5,20,10,1.31,14,13,+1,+0.12,+0.49,Matches,d1b49282
724,Morten Thorsby,no NOR,MF,Cremonese,29,1996,11,643,58,18.8,7.1,8,74,4,3,17,2,0.91,4,12,-8,-1.12,-0.57,Matches,d1b49282
725,Kristian Thorstvedt,no NOR,MF,Sassuolo,26,1999,32,2460,77,71.9,27.3,27,86,24,5,26,0,1.50,39,36,+3,+0.11,+0.77,Matches,76ff8d0d
726,Khéphren Thuram,fr FRA,MF,Juventus,24,2001,35,2442,70,71.4,27.1,30,77,14,5,25,1,1.80,49,25,+24,+0.88,+0.61,Matches,7d9397f8
727,Marcus Thuram,fr FRA,FW,Inter,27,1997,29,1900,66,55.6,21.1,24,75,6,5,22,2,2.41,47,19,+28,+1.33,-0.21,Matches,6f8cd6d0
728,Edoardo Tigani,it ITA,MF,Parma,19,2006,0,,,,,0,,0,0,,3,,,,,,,Matches,d7e68f9c
729,Bodin Tomašević,me MNE,DF,Bologna,19,2006,0,,,,,0,,0,0,,3,,,,,,,Matches,09380e37
730,Fikayo Tomori,eng ENG,DF,Milan,27,1997,33,2554,77,74.7,28.4,31,82,20,2,13,3,2.03,37,21,+16,+0.56,+0.36,Matches,7edfbb8a
731,Giacomo Toniolo,it ITA,GK,Hellas Verona,21,2004,0,,,,,0,,0,0,,34,,,,,,,Matches,32ad2eb8
732,Luka Topalović,si SVN,MF,Inter,19,2006,1,10,10,0.3,0.1,0,,0,1,10,1,1.00,1,0,+1,+9.00,+7.60,Matches,9a33c016
733,Noel Törnqvist,se SWE,GK,Como,23,2002,0,,,,,0,,0,0,,21,,,,,,,Matches,6bf54cff
734,Lorenzo Torriani,it ITA,GK,Milan,20,2005,0,,,,,0,,0,0,,16,,,,,,,Matches,6dd75985
735,Idrissa Touré,de GER,MF,Pisa,27,1998,32,2279,71,66.6,25.3,26,83,19,6,19,4,0.53,17,46,-29,-1.15,+0.12,Matches,6cfd5783
736,Nicolas Trabucchi,it ITA,DF,Parma,17,2007,0,,,,,0,,0,0,,13,,,,,,,Matches,19ec0436
737,Mattéo Tramoni,fr FRA,MFFW,Pisa,25,2000,27,1600,59,46.8,17.8,21,71,4,6,19,6,0.56,15,35,-20,-1.13,+0.11,Matches,2e0ae188
738,Yael Trepy,,FW,Cagliari,,,8,91,11,2.7,1.0,0,,0,8,11,13,0.25,2,1,+1,+0.99,+1.37,Matches,20c36c00
739,Mariano Troilo,ar ARG,DF,Parma,22,2003,21,1625,77,47.5,18.1,18,85,14,3,31,12,1.09,14,26,-12,-0.66,-0.36,Matches,fa2c1419
740,Kostas Tsimikas,gr GRE,MF,Roma,29,1996,18,644,36,18.8,7.2,6,68,1,12,20,17,1.61,8,7,+1,+0.14,-0.74,Matches,f315ca93
741,Stefano Turati,it ITA,GK,Sassuolo,23,2001,6,532,89,15.6,5.9,6,89,5,0,,25,1.17,6,7,-1,-0.17,-0.08,Matches,bf168004
742,Lautaro Valenti,ar ARG,DF,Parma,26,1999,27,2252,83,65.8,25.0,25,87,23,2,39,4,1.15,19,31,-12,-0.48,-0.02,Matches,55db5c36
743,Nicolás Valentini,ar ARG,DF,Hellas Verona,24,2001,21,1409,67,41.2,15.7,15,86,13,6,21,6,0.71,10,22,-12,-0.77,+0.31,Matches,a43e4f9c
744,Emanuele Valeri,it ITA,MFDF,Parma,26,1998,34,2643,78,77.3,29.4,29,86,23,5,29,0,1.26,21,32,-11,-0.37,+0.44,Matches,ec52b661
745,Álex Valle,es ESP,DF,Como,21,2004,28,2026,72,59.2,22.5,23,84,18,5,17,8,1.82,34,17,+17,+0.76,-0.47,Matches,97022551
746,Mattia Valoti,it ITA,FWMF,Cremonese,31,1993,0,,,,,0,,0,0,,12,,,,,,,Matches,c414df9d
747,Ignace Van Der Brempt,be BEL,DF,Como,23,2002,20,931,47,27.2,10.3,11,74,4,9,13,14,2.10,20,10,+10,+0.97,+0.03,Matches,2bf50b37
748,Jari Vandeputte,be BEL,MF,Cremonese,29,1996,32,1944,61,56.8,21.6,23,72,6,9,32,3,1.03,18,28,-10,-0.46,+0.45,Matches,68e75bf4
749,Jamie Vardy,eng ENG,FW,Cremonese,38,1987,29,2105,73,61.5,23.4,24,82,15,5,29,1,0.86,19,32,-13,-0.56,+0.27,Matches,45963054
750,Devis Vásquez,co COL,GK,Roma,27,1998,0,,,,,0,,0,0,,23,,,,,,,Matches,fac1f795
751,Johan Vásquez,mx MEX,DF,Genoa,26,1998,36,3215,89,94.0,35.7,36,89,34,0,,2,1.11,39,49,-10,-0.28,-0.28,Matches,5eaed77a
752,Dominic Vavassori,it ITA,FW,Atalanta,19,2005,1,10,10,0.3,0.1,0,,0,1,10,5,1.00,1,0,+1,+9.00,+8.63,Matches,0f0a74d0
753,Robinio Vaz,fr FRA,FW,Roma,18,2007,12,216,18,6.3,2.4,0,,0,12,18,5,1.75,3,2,+1,+0.42,-0.34,Matches,74fb9321
754,Franco Vázquez,ar ARG,FWMF,Cremonese,36,1989,15,524,35,15.3,5.8,4,74,1,11,21,5,0.93,5,11,-6,-1.03,-0.44,Matches,467bae22
755,Matías Vecino,uy URU,MF,Lazio,33,1991,13,603,46,17.6,6.7,5,73,2,8,30,2,1.62,7,4,+3,+0.45,+0.51,Matches,44ac04e9
756,Danilo Veiga,pt POR,DF,Lecce,22,2002,36,3020,84,88.3,33.6,33,88,29,3,41,1,1.06,25,42,-17,-0.51,+0.62,Matches,cc094532
757,Lorenzo Venturino,it ITA,FW,Genoa,19,2006,2,40,20,1.2,0.4,0,,0,2,20,19,0.50,0,0,0,0.00,+0.27,Matches,a5049464
758,Lorenzo Venturino,it ITA,MF,Roma,19,2006,10,207,21,6.1,2.3,1,45,0,9,18,6,1.80,6,2,+4,+1.74,+1.07,Matches,a5049464
759,Gioele Venuti,it ITA,GK,Udinese,16,2009,0,,,,,0,,0,0,,5,,,,,,,Matches,f334bf46
760,Antonio Vergara,it ITA,MF,Napoli,22,2003,12,612,51,17.9,6.8,8,73,1,4,8,17,2.17,11,9,+2,+0.29,-0.35,Matches,848c17ed
761,Ioan Vermeșan,ro ROU,FW,Hellas Verona,18,2006,6,80,13,2.3,0.9,0,,0,6,13,7,0.33,1,1,0,0.00,+0.97,Matches,29757eac
762,Giorgio Vezzosi,it ITA,DF,Sassuolo,19,2006,0,,,,,0,,0,0,,1,,,,,,,Matches,45e17216
763,Tommaso Vigilati,it ITA,DF,Cremonese,17,2008,0,,,,,0,,0,0,,1,,,,,,,Matches,bdf4930e
764,Mauro Vigorito,it ITA,GK,Como,35,1990,0,,,,,0,,0,0,,37,,,,,,,Matches,582a251c
765,Alessandro Vinciguerra,it ITA,FW,Cagliari,19,2005,0,,,,,0,,0,0,,1,,,,,,,Matches,a88c7385
766,Giulio Vincinati,it ITA,FW,Udinese,17,2007,0,,,,,0,,0,0,,3,,,,,,,Matches,6383ab17
767,Mattia Viti,it ITA,MFDF,Fiorentina,23,2002,10,265,27,7.7,2.9,2,65,0,8,17,7,0.60,1,6,-5,-1.70,-1.58,Matches,75438a9a
768,Martin Vitík,cz CZE,DF,Bologna,22,2003,19,1325,70,38.7,14.7,14,81,11,5,37,13,1.58,17,18,-1,-0.07,-0.24,Matches,b6b6bfc4
769,Vitinha,pt POR,FWMF,Genoa,25,2000,35,2226,64,65.1,24.7,28,75,5,7,17,2,1.06,26,34,-8,-0.32,-0.17,Matches,74d4cec6
770,Valeri Vladimirov,bg BUL,DF,Milan,17,2008,0,,,,,0,,0,0,,2,,,,,,,Matches,64f16cca
771,Dušan Vlahović,rs SRB,FW,Juventus,25,2000,19,968,51,28.3,10.8,11,73,2,8,21,1,1.58,16,12,+4,+0.37,-0.47,Matches,79443529
772,Nikola Vlašić,hr CRO,MFFW,Torino,27,1997,37,3043,82,89.0,33.8,36,84,23,1,33,0,1.19,37,57,-20,-0.59,-0.83,Matches,aa8e289e
773,Mërgim Vojvoda,xk KVX,MFDF,Como,30,1995,30,1591,53,46.5,17.7,19,69,4,11,26,7,1.90,33,14,+19,+1.07,+0.24,Matches,be2706c0
774,Cristian Volpato,au AUS,FW,Sassuolo,21,2003,24,1064,44,31.1,11.8,11,70,0,13,23,8,1.33,19,14,+5,+0.42,+0.77,Matches,72f87f25
775,Aster Vranckx,be BEL,MF,Sassuolo,22,2002,16,690,43,20.2,7.7,9,63,0,7,18,15,0.94,4,9,-5,-0.65,-0.69,Matches,f86cd5df
776,Stefan de Vrij,nl NED,DF,Inter,33,1992,11,670,61,19.6,7.4,8,82,5,3,5,27,2.45,19,8,+11,+1.48,+0.07,Matches,d0d8dd44
777,Ante Vuković,hr CRO,GK,Pisa,20,2004,0,,,,,0,,0,0,,1,,,,,,,Matches,c13a0805
778,İsak Vural,tr TUR,MF,Pisa,19,2006,15,752,50,22.0,8.4,9,70,2,6,20,6,0.53,6,16,-10,-1.20,-0.02,Matches,c7d1b2ff
779,Sebastian Walukiewicz,pl POL,DF,Sassuolo,25,2000,34,2852,84,83.4,31.7,33,86,27,1,22,0,1.35,37,40,-3,-0.09,+0.06,Matches,217875a4
780,Wesley,br BRA,MF,Roma,21,2003,30,2448,82,71.6,27.2,28,85,17,2,37,0,2.00,47,17,+30,+1.10,+1.29,Matches,f2c49c79
781,Kenan Yıldız,tr TUR,MFFW,Juventus,20,2005,36,2825,78,82.6,31.4,33,83,12,3,25,1,1.81,49,26,+23,+0.73,+0.13,Matches,d8cda243
782,Mattia Zaccagni,it ITA,FW,Lazio,30,1995,26,2104,81,61.5,23.4,26,81,15,0,,1,1.42,20,21,-1,-0.04,-0.18,Matches,d85c238b
783,Gioele Zacchi,it ITA,GK,Sassuolo,22,2003,1,8,8,0.2,0.1,0,,0,1,8,33,0.00,0,0,0,0.00,+0.11,Matches,8aa135ca
784,Nicola Zalewski,pl POL,MF,Atalanta,23,2002,33,1897,57,55.5,21.1,24,69,5,9,28,3,1.64,29,13,+16,+0.76,+0.82,Matches,45191c29
785,Nicolò Zaniolo,it ITA,FWMF,Udinese,26,1999,32,2257,71,66.0,25.1,28,77,10,4,23,0,1.34,29,27,+2,+0.08,+0.47,Matches,9907b1c8
786,Alessandro Zanoli,it ITA,MF,Udinese,24,2000,19,1280,67,37.4,14.2,16,75,1,3,26,1,1.16,16,18,-2,-0.14,-0.10,Matches,3b12b11f
787,Alessandro Zanoli,it ITA,MF,Napoli,24,2000,0,,,,,0,,0,0,,1,,,,,,,Matches,3b12b11f
788,Duván Zapata,co COL,FW,Torino,34,1991,28,1103,39,32.3,12.3,11,66,1,17,22,5,1.18,21,22,-1,-0.08,+0.62,Matches,d3de9af0
789,Gabriele Zappa,it ITA,DFMF,Cagliari,25,1999,31,1597,52,46.7,17.7,18,77,10,13,16,4,1.03,19,27,-8,-0.45,-0.20,Matches,ca3db240
790,Davide Zappacosta,it ITA,MF,Atalanta,33,1992,35,2569,73,75.1,28.5,30,79,15,5,37,3,1.54,41,24,+17,+0.60,+0.81,Matches,7fe90ccd
791,Bryan Zaragoza,es ESP,MF,Roma,23,2001,4,135,34,3.9,1.5,2,50,0,2,18,7,2.00,2,2,0,0.00,-0.77,Matches,a96103b2
792,Oier Zarraga,es ESP,MF,Udinese,26,1999,24,475,20,13.9,5.3,2,83,1,22,14,14,1.71,5,10,-5,-0.95,-1.01,Matches,968a1c2f
793,Nils Zätterström,se SWE,DF,Genoa,20,2005,3,181,60,5.3,2.0,2,90,2,1,1,14,1.33,0,1,-1,-0.50,-0.25,Matches,10a69a43
794,Radek Żelezny,pl POL,GK,Roma,18,2006,0,,,,,0,,0,0,,8,,,,,,,Matches,d1703712
795,Jordan Zemura,zw ZIM,MFDF,Udinese,25,1999,17,1127,66,33.0,12.5,13,81,8,4,19,8,1.12,14,16,-2,-0.16,-0.12,Matches,e8271ad9
796,Alessio Zerbin,it ITA,MF,Cremonese,26,1999,32,1646,51,48.1,18.3,17,73,3,15,27,2,0.88,11,24,-13,-0.71,-0.10,Matches,d19ef4ef
797,Edon Zhegrova,xk KVX,MF,Juventus,26,1999,19,382,20,11.2,4.2,0,,0,19,20,15,1.47,10,4,+6,+1.41,+0.79,Matches,34a88e3e
798,Piotr Zieliński,pl POL,MF,Inter,31,1994,34,2045,60,59.8,22.7,22,80,11,12,23,4,2.21,55,26,+29,+1.28,-0.36,Matches,a5296e55
799,Jan Ziółkowski,pl POL,DF,Roma,20,2005,18,517,29,15.1,5.7,5,72,3,13,12,18,2.00,10,5,+5,+0.87,+0.16,Matches,986dc2e3
800,Nadir Zortea,it ITA,DF,Bologna,26,1999,32,1819,57,53.2,20.2,16,87,11,16,27,6,1.31,20,27,-7,-0.35,-0.91,Matches,82598b71
801,Leo Østigård,no NOR,DF,Genoa,25,1999,30,2622,87,76.7,29.1,30,87,28,0,,2,1.13,31,38,-7,-0.24,+0.10,Matches,b35a7399
802,Milan Đurić,ba BIH,FW,Cremonese,35,1990,11,386,35,11.3,4.3,3,69,1,8,22,4,0.42,4,12,-8,-1.87,-1.36,Matches,405f6586
803,Milan Đurić,ba BIH,FW,Parma,35,1990,12,74,6,2.2,0.8,0,,0,12,6,10,0.83,1,2,-1,-1.22,-0.76,Matches,405f6586


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">FBref.com</a>: <a href="https://fbref.com/en/comps/11/2025-2026/playingtime/2025-2026-Serie-A-M-Stats?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#stats_playing_time">View Original Table</a><br>Generated 8/25/2026.
