--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,,Starts,,,Subs,,,Team Success,,,,,,,-additional
671,Steven Shpendi,al ALB,FW,Empoli,20,2003,12,411,34,12.0,4.6,4,67,0,8,18,25,0.67,3,9,-6,-1.31,-0.75,Matches,fd987f24
672,Diego Sia,it ITA,FW,Milan,17,2006,0,,,,,0,,0,0,,1,,,,,,,Matches,7cdb32f9
673,Éderson Silva,br BRA,MF,Atalanta,24,1999,36,2869,80,83.9,31.9,32,85,24,4,38,1,1.75,54,38,+16,+0.50,-1.78,Matches,a9202def
674,Jonathan Silva,br BRA,MF,Torino,19,2004,0,,,,,0,,0,0,,6,,,,,,,Matches,da77eea4
675,Marco Silvestri,it ITA,GK,Udinese,32,1991,17,1530,90,44.7,17.0,17,90,17,0,,16,0.82,15,28,-13,-0.76,-0.62,Matches,0d422df7
676,Giovanni Simeone,ar ARG,FW,Napoli,28,1995,28,800,29,23.4,8.9,8,65,1,20,14,9,1.32,12,12,0,0.00,-0.24,Matches,343c0d52
677,Jan-Carlo Simic,rs SRB,DF,Milan,18,2005,4,146,37,4.3,1.6,0,,0,4,37,13,2.50,3,1,+2,+1.23,+0.55,Matches,c9fc39ce
678,Łukasz Skorupski,pl POL,GK,Bologna,32,1991,32,2880,90,84.2,32.0,32,90,32,0,,6,1.72,44,29,+15,+0.47,-0.70,Matches,ab4449d6
679,Zinedin Smajlovic,se SWE,DF,Lecce,19,2003,0,,,,,0,,0,0,,14,,,,,,,Matches,2ae9ca08
680,Chris Smalling,eng ENG,DF,Roma,33,1989,8,390,49,11.4,4.3,4,80,2,4,17,7,2.00,8,8,0,0.00,-0.56,Matches,b6964eb6
681,Andrea Sodero,it ITA,MF,Empoli,18,2004,1,5,5,0.1,0.1,0,,0,1,5,0,0.00,0,0,0,0.00,+0.66,Matches,364e2d13
682,Ola Solbakken,no NOR,FW,Roma,24,1998,1,23,23,0.7,0.3,0,,0,1,23,1,0.00,0,0,0,0.00,-0.50,Matches,78f13530
683,Daniele Sommariva,it ITA,GK,Genoa,26,1997,1,5,5,0.1,0.1,0,,0,1,5,36,3.00,0,0,0,0.00,0.00,Matches,a8e7f7e9
684,Yann Sommer,ch SUI,GK,Inter,34,1988,34,3060,90,89.5,34.0,34,90,34,0,,3,2.56,81,19,+62,+1.82,+0.57,Matches,420c18a1
685,Brandon Soppy,fr FRA,MF,Torino,21,2002,5,178,36,5.2,2.0,2,69,0,3,13,6,1.60,0,0,0,0.00,0.00,Matches,28f66c2e
686,Alessandro Sorrentino,it ITA,GK,Monza,21,2002,7,548,78,16.0,6.1,5,90,5,2,49,31,1.00,8,16,-8,-1.31,-1.19,Matches,8ef2452a
687,Joaquin Sosa,uy URU,DF,Bologna,21,2002,0,,,,,0,,0,0,,2,,,,,,,Matches,50841bef
688,Riccardo Sottil,it ITA,MF,Fiorentina,24,1999,22,1103,50,32.3,12.3,13,70,1,9,21,10,1.41,20,12,+8,+0.65,+0.38,Matches,94816803
689,Matìas Soulé,ar ARG,MFFW,Frosinone,20,2003,36,3121,87,91.3,34.7,36,87,17,0,,0,0.89,40,62,-22,-0.63,+0.27,Matches,c13ddd3e
690,Matìas Soulé,ar ARG,FWMF,Juventus,20,2003,0,,,,,0,,0,0,,2,,,,,,,Matches,c13ddd3e
691,Adama Soumaoro,fr FRA,DF,Bologna,31,1992,0,,,,,0,,0,0,,2,,,,,,,Matches,7b075c75
692,Djed Spence,eng ENG,MF,Genoa,22,2000,16,859,54,25.1,9.5,8,79,6,8,29,2,1.63,10,9,+1,+0.10,+0.14,Matches,9bc9a519
693,Leonardo Spinazzola,it ITA,MFDF,Roma,30,1993,24,1312,55,38.4,14.6,15,72,4,9,27,6,1.63,27,18,+9,+0.62,+0.19,Matches,3626daea
694,Marco Sportiello,it ITA,GK,Milan,31,1992,7,630,90,18.4,7.0,7,90,7,0,,19,1.71,16,11,+5,+0.71,0.00,Matches,ac4003af
695,Giacomo Stabile,it ITA,DF,Inter,18,2005,0,,,,,0,,0,0,,8,,,,,,,Matches,c5ad783c
696,Aleksandar Stanković,rs SRB,MF,Inter,17,2005,0,,,,,0,,0,0,,11,,,,,,,Matches,22cdb8a6
697,Trivante Stewart,jm JAM,FW,Salernitana,23,2000,4,100,25,2.9,1.1,0,,0,4,25,6,0.25,2,6,-4,-3.60,-2.38,Matches,75bd6f48
698,Petar Stojanović,si SVN,DFMF,Empoli,27,1995,0,,,,,0,,0,0,,1,,,,,,,Matches,13b44b02
699,Gabriel Strefezza,br BRA,FWMF,Lecce,26,1997,19,1112,59,32.5,12.4,13,75,2,6,22,2,1.05,9,18,-9,-0.73,-0.22,Matches,ac4a4508
700,Kevin Strootman,nl NED,MF,Genoa,33,1990,27,1207,45,35.3,13.4,15,66,2,12,19,3,1.41,16,14,+2,+0.15,+0.23,Matches,ef2e5e1a
701,Lovro Štubljar,si SVN,GK,Empoli,18,2004,0,,,,,0,,0,0,,7,,,,,,,Matches,4c909198
702,Isaac Success,ng NGA,FWMF,Udinese,27,1996,27,880,33,25.7,9.8,9,62,2,18,18,9,1.00,11,15,-4,-0.41,+0.02,Matches,f573a8bf
703,Ibrahim Sulemana,gh GHA,MF,Cagliari,20,2003,21,1339,64,39.2,14.9,16,73,8,5,33,12,0.86,16,26,-10,-0.67,+0.02,Matches,230c3f3a
704,Tomáš Suslov,sk SVK,MF,Hellas Verona,21,2002,32,2092,65,61.2,23.2,23,83,9,9,21,2,0.97,28,34,-6,-0.26,+0.22,Matches,83fe71b8
705,Velizar-Ilia Svetozarov Iliev,bg BUL,GK,Cagliari,18,2005,0,,,,,0,,0,0,,3,,,,,,,Matches,ffdd2e3d
706,Mile Svilar,rs SRB,GK,Roma,23,1999,15,1350,90,39.5,15.0,15,90,15,0,,23,1.67,24,19,+5,+0.33,-0.28,Matches,bcf5058a
707,Karol Świderski,pl POL,FWMF,Hellas Verona,26,1997,15,504,34,14.7,5.6,3,57,0,12,28,0,1.27,7,7,0,0.00,+0.40,Matches,41723204
708,Wojciech Szczęsny,pl POL,GK,Juventus,33,1990,35,3150,90,92.1,35.0,35,90,35,0,,1,1.83,49,30,+19,+0.54,-0.79,Matches,01b8a2b2
709,Przemysław Szymiński,pl POL,DF,Frosinone,29,1994,1,9,9,0.3,0.1,0,,0,1,9,1,3.00,0,0,0,0.00,+0.66,Matches,9b3099d6
710,Adrien Tameze,cm CMR,DFMF,Torino,29,1994,29,2146,74,62.7,23.8,25,81,14,4,30,3,1.38,22,22,0,0.00,0.00,Matches,8da74c05
711,Elayis Tavsan,nl NED,FWMF,Hellas Verona,22,2001,3,50,17,1.5,0.6,0,,0,3,17,13,0.67,0,1,-1,-1.80,-1.48,Matches,928143e7
712,Loum Tchaouna,fr FRA,MFFW,Salernitana,19,2003,33,2100,64,61.4,23.3,23,81,14,10,23,2,0.33,25,53,-28,-1.20,+0.23,Matches,a3c8b4d3
713,Jackson Tchatchoua,cm CMR,DF,Hellas Verona,21,2001,26,1725,66,50.4,19.2,19,84,13,7,19,7,1.04,25,26,-1,-0.05,+0.58,Matches,aeca7743
714,Filippo Terracciano,it ITA,MFDF,Hellas Verona,20,2003,18,1296,72,37.9,14.4,14,85,10,4,28,0,0.78,12,17,-5,-0.35,-0.01,Matches,5cbb5ad6
715,Filippo Terracciano,it ITA,DF,Milan,20,2003,3,76,25,2.2,0.8,1,64,0,2,6,16,1.33,1,4,-3,-3.55,-4.36,Matches,5cbb5ad6
716,Pietro Terracciano,it ITA,GK,Fiorentina,33,1990,33,2970,90,86.8,33.0,33,90,33,0,,5,1.61,50,35,+15,+0.45,+0.45,Matches,e1b0a70d
717,Florian Thauvin,fr FRA,FW,Udinese,30,1993,29,1710,59,50.0,19.0,19,79,4,10,20,3,0.90,15,28,-13,-0.68,-0.53,Matches,2b9fdeea
718,Daniel Theiner,it ITA,GK,Sassuolo,19,2004,0,,,,,0,,0,0,,2,,,,,,,Matches,61b2a652
719,Malick Thiaw,de GER,DF,Milan,21,2001,21,1619,77,47.3,18.0,19,84,15,2,10,3,1.81,31,24,+7,+0.39,-0.61,Matches,ff5ea0bf
720,Morten Thorsby,no NOR,MF,Genoa,27,1996,24,1157,48,33.8,12.9,9,84,7,15,27,12,1.46,18,20,-2,-0.16,-0.24,Matches,d1b49282
721,Kristian Thorstvedt,no NOR,MF,Sassuolo,24,1999,34,2397,71,70.1,26.6,30,76,10,4,32,3,0.68,32,53,-21,-0.79,+0.18,Matches,76ff8d0d
722,Marcus Thuram,fr FRA,FW,Inter,25,1997,35,2687,77,78.6,29.9,34,78,13,1,26,1,2.51,69,19,+50,+1.67,-0.41,Matches,6f8cd6d0
723,Antonio Tikvić,hr CRO,DF,Udinese,19,2004,1,1,1,0.0,0.0,0,,0,1,1,33,1.00,0,0,0,0.00,+0.42,Matches,d1ac669b
724,Jeremy Toljan,de GER,DF,Sassuolo,28,1994,25,2083,83,60.9,23.1,24,86,21,1,16,4,1.00,31,40,-9,-0.39,+1.16,Matches,a96e5dc0
725,Rafael Tolói,it ITA,DF,Atalanta,32,1990,18,965,54,28.2,10.7,10,82,6,8,18,8,1.89,21,12,+9,+0.84,+0.07,Matches,c56dc39e
726,Fikayo Tomori,eng ENG,DF,Milan,25,1997,26,2121,82,62.0,23.6,24,86,19,2,28,1,2.04,51,27,+24,+1.02,+0.81,Matches,7edfbb8a
727,Giacomo Toniolo,it ITA,GK,Hellas Verona,19,2004,0,,,,,0,,0,0,,1,,,,,,,Matches,32ad2eb8
728,Lorenzo Torriani,it ITA,GK,Milan,18,2005,0,,,,,0,,0,0,,2,,,,,,,Matches,6dd75985
729,Ahmed Touba,dz ALG,DF,Lecce,25,1998,6,277,46,8.1,3.1,3,79,2,3,14,25,0.67,1,7,-6,-1.95,-1.49,Matches,f25de136
730,Chaka Traorè,ci CIV,FW,Milan,18,2004,2,20,10,0.6,0.2,0,,0,2,10,7,3.00,1,1,0,0.00,-0.71,Matches,ee6e2b92
731,Stefano Turati,it ITA,GK,Frosinone,21,2001,31,2745,89,80.3,30.5,31,89,30,0,,2,0.87,37,58,-21,-0.69,-0.16,Matches,bf168004
732,Kacper Urbanski,pl POL,MFFW,Bologna,18,2004,22,926,42,27.1,10.3,9,72,2,13,21,16,1.91,15,10,+5,+0.49,-0.13,Matches,2d9d9e42
733,Emanuele Valeri,it ITA,MFDF,Frosinone,24,1998,16,1178,74,34.4,13.1,14,82,12,2,13,0,0.75,11,22,-11,-0.84,-0.28,Matches,ec52b661
734,Tommaso Vannucchi,it ITA,GK,Fiorentina,16,2007,0,,,,,0,,0,0,,17,,,,,,,Matches,4a3a546f
735,Johan Vásquez,mx MEX,DF,Genoa,24,1998,37,2850,77,83.3,31.7,32,85,26,5,25,0,1.32,35,33,+2,+0.06,+0.38,Matches,5eaed77a
736,Matías Vecino,uy URU,MF,Lazio,31,1991,31,1153,37,33.7,12.8,8,78,3,23,23,5,1.68,20,15,+5,+0.39,+0.19,Matches,44ac04e9
737,Lorenzo Venuti,it ITA,DF,Lecce,28,1995,14,364,26,10.6,4.0,3,74,1,11,13,23,0.93,2,12,-10,-2.47,-2.12,Matches,983ff2c7
738,Simone Verdi,it ITA,FWMF,Torino,31,1992,1,4,4,0.1,0.0,0,,0,1,4,0,1.00,0,0,0,0.00,0.00,Matches,0375723e
739,Filippo Vertua,it ITA,GK,Empoli,17,2006,0,,,,,0,,0,0,,2,,,,,,,Matches,053696c5
740,Emanuel Vignato,it ITA,MFFW,Salernitana,22,2000,9,311,35,9.1,3.5,3,69,0,6,18,7,0.44,7,6,+1,+0.29,+1.74,Matches,ec5dae45
741,Samuele Vignato,it ITA,MF,Monza,19,2004,10,343,34,10.0,3.8,3,65,0,7,21,12,1.50,4,2,+2,+0.52,+0.93,Matches,a14d0ab0
742,Matías Viña,uy URU,DF,Sassuolo,25,1997,15,1014,68,29.6,11.3,13,72,3,2,41,0,1.00,16,15,+1,+0.09,+1.32,Matches,08eb3b58
743,Rúben Vinagre,pt POR,DF,Hellas Verona,24,1999,12,282,24,8.2,3.1,2,76,1,10,13,5,1.42,5,6,-1,-0.32,+0.03,Matches,b937e490
744,Alessandro Vinciguerra,it ITA,FW,Cagliari,17,2005,0,,,,,0,,0,0,,2,,,,,,,Matches,a88c7385
745,Nicolas Viola,it ITA,MFFW,Cagliari,33,1989,26,1207,46,35.3,13.4,11,73,3,15,27,10,1.12,25,18,+7,+0.52,+1.86,Matches,45392b06
746,Paolo Vismara,it ITA,GK,Atalanta,20,2003,0,,,,,0,,0,0,,3,,,,,,,Matches,d3ce5e99
747,Mattia Viti,it ITA,DF,Sassuolo,21,2002,15,979,65,28.6,10.9,12,74,5,3,30,13,0.87,12,22,-10,-0.92,-0.11,Matches,75438a9a
748,Vitinha,pt POR,MFFW,Genoa,23,2000,9,285,32,8.3,3.2,2,83,1,7,17,1,1.00,4,4,0,0.00,0.00,Matches,74d4cec6
749,Dušan Vlahović,rs SRB,FW,Juventus,23,2000,33,2307,70,67.5,25.6,27,80,8,6,25,0,2.00,35,23,+12,+0.47,-0.42,Matches,79443529
750,Nikola Vlašić,hr CRO,MF,Torino,25,1997,33,2608,79,76.3,29.0,30,82,20,3,52,0,1.24,23,29,-6,-0.21,-0.87,Matches,aa8e289e
751,Joel Voelkerling Persson,se SWE,FW,Lecce,20,2003,0,,,,,0,,0,0,,1,,,,,,,Matches,b3ef6517
752,Alessandro Vogliacco,it ITA,DF,Genoa,24,1998,20,1169,58,34.2,13.0,14,80,5,6,9,12,1.50,16,17,-1,-0.08,-0.12,Matches,6841f107
753,Mërgim Vojvoda,xk KVX,MFDF,Torino,28,1995,28,1379,49,40.3,15.3,15,80,8,13,14,4,1.43,14,14,0,0.00,0.00,Matches,be2706c0
754,Cristian Volpato,au AUS,MFFW,Sassuolo,19,2003,22,645,29,18.9,7.2,5,58,0,17,21,15,0.27,8,16,-8,-1.12,-0.34,Matches,72f87f25
755,Stefan de Vrij,nl NED,DF,Inter,31,1992,25,1586,63,46.4,17.6,17,86,16,8,16,9,2.68,48,5,+43,+2.44,+1.26,Matches,d0d8dd44
756,İsak Vural,tr TUR,MF,Frosinone,17,2006,0,,,,,0,,0,0,,1,,,,,,,Matches,c7d1b2ff
757,Walace,br BRA,MF,Udinese,28,1995,37,3238,88,94.7,36.0,37,88,30,0,,0,0.92,32,48,-16,-0.44,-0.44,Matches,26db8853
758,Sebastian Walukiewicz,pl POL,DF,Empoli,23,2000,27,2055,76,60.1,22.8,23,84,19,4,33,6,1.00,18,31,-13,-0.57,+0.22,Matches,217875a4
759,Timothy Weah,us USA,MF,Juventus,23,2000,30,1258,42,36.8,14.0,12,72,3,18,22,2,1.77,24,12,+12,+0.86,+0.40,Matches,8eec784d
760,Shon Weissman,il ISR,FW,Salernitana,27,1996,11,494,45,14.4,5.5,5,64,0,6,29,4,0.18,5,14,-9,-1.64,-0.41,Matches,379dc075
761,Mateusz Wieteska,pl POL,DF,Cagliari,26,1997,19,965,51,28.2,10.7,10,84,7,9,14,16,0.84,8,20,-12,-1.12,-0.61,Matches,3ecc8c5f
762,Kenan Yıldız,tr TUR,FW,Juventus,18,2005,27,952,35,27.8,10.6,9,68,0,18,19,9,1.67,20,7,+13,+1.23,+0.86,Matches,d8cda243
763,Mattia Zaccagni,it ITA,FWMF,Lazio,28,1995,28,1956,70,57.2,21.7,24,75,3,4,37,0,1.57,27,21,+6,+0.28,+0.03,Matches,d85c238b
764,Nicola Zalewski,pl POL,MFFW,Roma,21,2002,22,968,44,28.3,10.8,10,70,1,12,22,15,1.41,13,12,+1,+0.09,-0.57,Matches,45191c29
765,Alessandro Zanoli,it ITA,MFDF,Salernitana,22,2000,17,921,54,26.9,10.2,10,77,3,7,22,1,0.29,9,20,-11,-1.07,+0.29,Matches,3b12b11f
766,Alessandro Zanoli,it ITA,MF,Napoli,22,2000,4,52,13,1.5,0.6,0,,0,4,13,15,1.75,0,0,0,0.00,-0.19,Matches,3b12b11f
767,Duván Zapata,co COL,FW,Atalanta,32,1991,2,112,56,3.3,1.2,2,56,0,0,,0,1.50,1,2,-1,-0.80,-1.65,Matches,d3de9af0
768,Duván Zapata,co COL,FW,Torino,32,1991,35,2880,82,84.2,32.0,34,84,21,1,27,0,1.49,31,26,+5,+0.16,+0.99,Matches,d3de9af0
769,Gabriele Zappa,it ITA,DFMF,Cagliari,23,1999,38,2561,67,74.9,28.5,25,85,18,13,34,0,0.95,38,53,-15,-0.53,+0.63,Matches,ca3db240
770,Davide Zappacosta,it ITA,MF,Atalanta,31,1992,31,1867,60,54.6,20.7,23,71,6,8,29,5,1.81,36,21,+15,+0.72,-0.15,Matches,7fe90ccd
771,Oier Zarraga,es ESP,MF,Udinese,24,1999,15,404,27,11.8,4.5,4,74,2,11,10,23,1.07,6,10,-4,-0.89,-0.53,Matches,968a1c2f
772,Karim Zedadka,fr FRA,MF,Napoli,23,2000,0,,,,,0,,0,0,,1,,,,,,,Matches,2f45300d
773,Jordan Zemura,zw ZIM,MF,Udinese,23,1999,27,1038,38,30.4,11.5,10,73,0,17,18,7,0.93,11,17,-6,-0.52,-0.14,Matches,e8271ad9
774,Alessio Zerbin,it ITA,MF,Monza,24,1999,13,684,53,20.0,7.6,7,75,2,6,27,4,0.85,4,5,-1,-0.13,+0.23,Matches,d19ef4ef
775,Alessio Zerbin,it ITA,FW,Napoli,24,1999,7,150,21,4.4,1.7,1,70,0,6,13,13,1.14,1,2,-1,-0.60,-0.82,Matches,d19ef4ef
776,Kevin Zeroli,it ITA,MF,Milan,18,2005,3,28,9,0.8,0.3,0,,0,3,9,11,2.33,0,0,0,0.00,-0.72,Matches,7d6d4395
777,Piotr Zieliński,pl POL,MF,Napoli,29,1994,28,1924,69,56.3,21.4,23,78,4,5,28,2,1.36,30,25,+5,+0.23,+0.11,Matches,a5296e55
778,David Zima,cz CZE,DF,Torino,22,2000,5,91,18,2.7,1.0,0,,0,5,18,12,1.80,1,0,+1,+0.99,+1.02,Matches,acf7e795
779,Joshua Zirkzee,nl NED,FW,Bologna,22,2001,34,2759,81,80.7,30.7,32,84,15,2,30,0,1.88,44,25,+19,+0.62,+0.21,Matches,028e70b9
780,Nadir Zortea,it ITA,MFDF,Frosinone,24,1999,14,1258,90,36.8,14.0,14,90,12,0,,0,1.07,15,18,-3,-0.21,+0.70,Matches,82598b71
781,Nadir Zortea,it ITA,DFMF,Atalanta,24,1999,5,149,30,4.4,1.7,0,,0,5,30,14,1.40,4,1,+3,+1.81,+1.07,Matches,82598b71
782,Bor Žunec,si SVN,MF,Udinese,18,2005,0,,,,,0,,0,0,,1,,,,,,,Matches,89cba2fc
783,Szymon Żurkowski,pl POL,MF,Empoli,25,1997,13,868,67,25.4,9.6,10,79,3,3,25,5,1.23,9,7,+2,+0.21,+1.16,Matches,4e1d5e59
784,Leo Østigård,no NOR,DF,Napoli,23,1999,25,1625,65,47.5,18.1,18,85,16,7,14,11,1.38,29,22,+7,+0.39,+0.39,Matches,b35a7399
785,Milan Đurić,ba BIH,FW,Hellas Verona,33,1990,20,1204,60,35.2,13.4,13,79,4,7,25,0,0.85,15,21,-6,-0.45,-0.16,Matches,405f6586
786,Milan Đurić,ba BIH,FW,Monza,33,1990,17,1257,74,36.8,14.0,13,86,9,4,35,0,1.18,14,20,-6,-0.43,-0.18,Matches,405f6586
787,Mateusz Łęgowski,pl POL,MF,Salernitana,20,2003,29,1145,39,33.5,12.7,10,74,4,19,21,9,0.52,9,31,-22,-1.73,-0.66,Matches,75c62731


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">FBref.com</a>: <a href="https://fbref.com/en/comps/11/2023-2024/playingtime/2023-2024-Serie-A-M-Stats?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#stats_playing_time">View Original Table</a><br>Generated 8/25/2026.
