--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,,Starts,,,Subs,,,Team Success,,,,,,,-additional
685,Luca Vido,it ITA,FW,Atalanta,20,1997,4,74,19,2.2,0.8,0,,0,4,,16,1.50,1,0,+1,+1.22,+0.76,Matches,eb0d77a4
686,Emanuel Vignato,it ITA,MF,Chievo,16,2000,0,,,,,0,,0,0,,6,,,,,,,Matches,ec5dae45
687,Nicolas Viola,it ITA,MF,Benevento,27,1989,24,1850,77,54.1,20.6,20,,17,4,,11,0.79,25,49,-24,-1.17,+0.38,Matches,45392b06
688,Renato Vischi,br BRA,DF,SPAL,19,1998,0,,,,,0,,0,0,,1,,,,,,,Matches,ca34d0d8
689,Aniello Viscovo,it ITA,GK,Crotone,18,1999,0,,,,,0,,0,0,,29,,,,,,,Matches,64f2c3c0
690,Mattia Vitale,it ITA,MF,SPAL,19,1997,2,98,49,2.9,1.1,1,,1,1,,33,1.00,0,0,0,0.00,+0.54,Matches,8e4b894b
691,Federico Viviani,it ITA,MF,SPAL,25,1992,29,2480,86,72.5,27.6,29,,21,0,,5,0.90,27,44,-17,-0.62,-0.33,Matches,2258c078
692,Emiliano Viviano,it ITA,GK,Sampdoria,31,1985,27,2430,90,71.1,27.0,27,,27,0,,1,1.37,37,43,-6,-0.22,-0.40,Matches,03760df0
693,Giovanni Volpicelli,it ITA,MF,Benevento,17,1999,1,4,4,0.1,0.0,0,,0,1,,10,3.00,0,0,0,0.00,+1.34,Matches,844a87c2
694,Stefan de Vrij,nl NED,DF,Lazio,25,1992,36,3034,84,88.7,33.7,36,,29,0,,1,1.83,74,42,+32,+0.95,-0.92,Matches,d0d8dd44
695,Jagoš Vuković,rs SRB,DF,Hellas Verona,29,1988,15,1333,89,39.0,14.8,15,,14,0,,0,0.80,10,28,-18,-1.22,+0.08,Matches,ba06950a
696,Molla Wagué,ml MLI,DF,Udinese,26,1991,1,57,57,1.7,0.6,1,,0,0,,1,0.00,1,2,-1,-1.58,-1.20,Matches,a440d8ca
697,Wallace,br BRA,DF,Lazio,22,1994,13,996,77,29.1,11.1,12,,10,1,,13,2.15,29,11,+18,+1.63,+0.81,Matches,d61b3354
698,Silvan Widmer,ch SUI,MFDF,Udinese,24,1993,24,1625,68,47.5,18.1,18,,14,6,,3,1.00,20,25,-5,-0.28,+0.22,Matches,f68b64fc
699,Jawad El Yamiq,ma MAR,DF,Genoa,25,1992,4,360,90,10.5,4.0,4,,4,0,,9,0.00,4,8,-4,-1.00,-0.82,Matches,f6f6b6e8
700,Mattia Zaccagni,it ITA,MF,Hellas Verona,22,1995,6,152,25,4.4,1.7,2,,0,4,,6,0.33,0,6,-6,-3.55,-2.40,Matches,d85c238b
701,Francesco Zampano,it ITA,MF,Udinese,23,1993,6,412,69,12.0,4.6,4,,4,2,,11,0.33,5,11,-6,-1.31,-1.04,Matches,8e45910b
702,Niccolò Zanellato,it ITA,MF,Crotone,19,1998,1,75,75,2.2,0.8,0,,0,1,,14,0.00,1,3,-2,-2.40,-1.75,Matches,741e058f
703,Niccolò Zanellato,it ITA,MF,Milan,19,1998,0,,,,,0,,0,0,,5,,,,,,,Matches,741e058f
704,Luca Zanimacchia,it ITA,MF,Genoa,19,1998,0,,,,,0,,0,0,,1,,,,,,,Matches,5e834dce
705,Nicolò Zaniolo,it ITA,FWMF,Inter,18,1999,0,,,,,0,,0,0,,1,,,,,,,Matches,9907b1c8
706,Cristián Zapata,co COL,DF,Milan,30,1986,12,994,83,29.1,11.0,11,,11,1,,24,1.42,10,10,0,0.00,-0.52,Matches,b1deecf8
707,Duván Zapata,co COL,FW,Sampdoria,26,1991,31,2108,68,61.6,23.4,24,,13,7,,1,1.35,36,38,-2,-0.09,+0.05,Matches,d3de9af0
708,Davide Zappacosta,it ITA,DF,Torino,25,1992,2,96,48,2.8,1.1,1,,1,1,,0,2.00,2,1,+1,+0.94,+0.75,Matches,7fe90ccd
709,Rafik Zekhnini,no NOR,FW,Fiorentina,19,1998,1,11,11,0.3,0.1,0,,0,1,,11,0.00,0,0,0,0.00,-0.21,Matches,1b62a7df
710,Piotr Zieliński,pl POL,MFFW,Napoli,23,1994,36,1667,46,48.7,18.5,14,,6,22,,2,2.36,39,17,+22,+1.19,-0.15,Matches,a5296e55
711,Lukáš Zima,cz CZE,GK,Genoa,23,1994,0,,,,,0,,0,0,,29,,,,,,,Matches,1e330270
712,Bruno Zuculini,ar ARG,MF,Hellas Verona,24,1993,16,1216,76,35.6,13.5,15,,9,1,,2,0.56,11,30,-19,-1.41,-0.22,Matches,17cddb4d
713,Franco Zuculini,ar ARG,MF,Hellas Verona,26,1990,11,329,30,9.6,3.7,3,,0,8,,15,1.36,4,3,+1,+0.27,+1.70,Matches,9c31bb89
714,Ervin Zukanović,ba BIH,DF,Genoa,30,1987,31,2873,93,84.0,31.9,31,,31,0,,3,1.25,30,34,-4,-0.13,+0.86,Matches,1253a12e
715,Filip Đuričić,rs SRB,FWMF,Sampdoria,25,1992,1,7,7,0.2,0.1,0,,0,1,,8,3.00,0,0,0,0.00,+0.11,Matches,eccbe56a
716,Filip Đuričić,rs SRB,MFFW,Benevento,25,1992,15,971,65,28.4,10.8,13,,3,2,,1,0.73,15,24,-9,-0.83,+0.71,Matches,eccbe56a
717,Christian Rutjens,,,Benevento,,,1,1,1,0.0,0.0,0,,,1,,0,,,,,,,Matches,Christian-Rutjens


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">FBref.com</a>: <a href="https://fbref.com/en/comps/11/2017-2018/playingtime/2017-2018-Serie-A-M-Stats?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#stats_playing_time">View Original Table</a><br>Generated 8/25/2026.
